brand,product,specific,hue,sat,lightness,undertone
bareMinerals,Blemish Rescue™ Salicylic Acid Loose Powder Foundation ,2W,31.23966942,0.590243902,0.598039216,warm
bareMinerals,Blemish Rescue™ Salicylic Acid Loose Powder Foundation ,3C,20.8988764,0.486338798,0.641176471,cool
bareMinerals,Blemish Rescue™ Salicylic Acid Loose Powder Foundation ,5CN,28.66666667,0.401785714,0.439215686,cool
bareMinerals,Blemish Rescue™ Salicylic Acid Loose Powder Foundation ,5W,23.75,0.505263158,0.62745098,warm
bareMinerals,Blemish Rescue™ Salicylic Acid Loose Powder Foundation ,5CN,22.99065421,0.507109005,0.41372549,cool
bareMinerals,Blemish Rescue™ Salicylic Acid Loose Powder Foundation ,5CN,20.79207921,0.478672986,0.41372549,cool
bareMinerals,Blemish Rescue™ Salicylic Acid Loose Powder Foundation ,6C,19.74683544,0.374407583,0.41372549,cool
Dior,Diorskin Forever Undercover Foundation,14,15.51724138,0.630434783,0.819607843,cool
Dior,Diorskin Forever Undercover Foundation,21,26.29213483,0.978021978,0.821568627,warm
Dior,Diorskin Forever Undercover Foundation,22,17.14285714,0.954545455,0.82745098,cool
Dior,Diorskin Forever Undercover Foundation,31,27.27272727,0.942857143,0.794117647,warm
Dior,Diorskin Forever Undercover Foundation,33,23.24324324,0.860465116,0.747058824,warm
Dior,Diorskin Forever Undercover Foundation,41,24.40677966,0.776315789,0.701960784,warm
Dior,Diorskin Forever Undercover Foundation,51,24,0.555555556,0.594117647,warm
bareMinerals,COMPLEXION RESCUE™ Hydrating Foundation Stick with Mineral SPF 25 ,1,20.6557377,0.67032967,0.821568627,cool
bareMinerals,COMPLEXION RESCUE™ Hydrating Foundation Stick with Mineral SPF 25 ,1.5,29.64705882,0.794392523,0.790196078,warm
bareMinerals,COMPLEXION RESCUE™ Hydrating Foundation Stick with Mineral SPF 25 ,3.5,25.05494505,0.610738255,0.707843137,warm
bareMinerals,COMPLEXION RESCUE™ Hydrating Foundation Stick with Mineral SPF 25 ,4,25.92592593,0.582733813,0.72745098,cool
bareMinerals,COMPLEXION RESCUE™ Hydrating Foundation Stick with Mineral SPF 25 ,4.5,26.34146341,0.546666667,0.705882353,warm
bareMinerals,COMPLEXION RESCUE™ Hydrating Foundation Stick with Mineral SPF 25 ,5.5,30.36144578,0.572413793,0.715686275,cool
bareMinerals,COMPLEXION RESCUE™ Hydrating Foundation Stick with Mineral SPF 25 ,6,29.62025316,0.523178808,0.703921569,warm
bareMinerals,COMPLEXION RESCUE™ Hydrating Foundation Stick with Mineral SPF 25 ,7,23.29411765,0.555555556,0.7,cool
bareMinerals,COMPLEXION RESCUE™ Hydrating Foundation Stick with Mineral SPF 25 ,7.5,30.35294118,0.515151515,0.676470588,warm
bareMinerals,COMPLEXION RESCUE™ Hydrating Foundation Stick with Mineral SPF 25 ,8,26.89655172,0.608391608,0.719607843,warm
bareMinerals,COMPLEXION RESCUE™ Hydrating Foundation Stick with Mineral SPF 25 ,8.5,29.56521739,0.38121547,0.645098039,warm
bareMinerals,COMPLEXION RESCUE™ Hydrating Foundation Stick with Mineral SPF 25 ,10,20.95238095,0.287671233,0.429411765,cool
bareMinerals,COMPLEXION RESCUE™ Hydrating Foundation Stick with Mineral SPF 25 ,10.5,20.54794521,0.310638298,0.460784314,warm
bareMinerals,COMPLEXION RESCUE™ Hydrating Foundation Stick with Mineral SPF 25 ,11,19.24528302,0.229437229,0.452941176,cool
Dior,Dreamskin Fresh & Perfect Cushion Broad Spectrum SPF 50,25,22.16216216,0.672727273,0.676470588,warm
Charlotte Tilbury,Magic Foundation,0,17.70491803,0.445255474,0.731372549,cool
Charlotte Tilbury,Magic Foundation,2,22.66666667,0.405405405,0.782352941,cool
Charlotte Tilbury,Magic Foundation,3.5,23,0.422535211,0.721568627,warm
Charlotte Tilbury,Magic Foundation,4.5,21.72413793,0.414285714,0.725490196,warm
Charlotte Tilbury,Magic Foundation,5,23.60655738,0.420689655,0.715686275,warm
Charlotte Tilbury,Magic Foundation,8.5,24.375,0.52173913,0.639215686,warm
Charlotte Tilbury,Magic Foundation,9.5,21.5625,0.351648352,0.643137255,warm
Charlotte Tilbury,Magic Foundation,10,15.2,0.324675325,0.547058824,warm
Charlotte Tilbury,Magic Foundation,11,21.08108108,0.318965517,0.545098039,warm
Bite Beauty,Changemaker Supercharged Micellar Foundation,L10,20,0.626373626,0.821568627,cool
Bite Beauty,Changemaker Supercharged Micellar Foundation,L20,23.63636364,0.622641509,0.792156863,warm
Bite Beauty,Changemaker Supercharged Micellar Foundation,L25,24.21052632,0.504424779,0.778431373,warm
Bite Beauty,Changemaker Supercharged Micellar Foundation,L35,21.53846154,0.764705882,0.8,warm
Bite Beauty,Changemaker Supercharged Micellar Foundation,L45,17.69230769,0.639344262,0.760784314,cool
Bite Beauty,Changemaker Supercharged Micellar Foundation,M55,20.8,0.581395349,0.747058824,warm
Bite Beauty,Changemaker Supercharged Micellar Foundation,M60,17.77777778,0.669421488,0.762745098,warm
Bite Beauty,Changemaker Supercharged Micellar Foundation,M75,21.17647059,0.648854962,0.743137255,warm
Bite Beauty,Changemaker Supercharged Micellar Foundation,M80,20,0.527027027,0.709803922,warm
Bite Beauty,Changemaker Supercharged Micellar Foundation,M85,16.90140845,0.482993197,0.711764706,cool
Bite Beauty,Changemaker Supercharged Micellar Foundation,T105,21.95121951,0.450549451,0.643137255,warm
Bite Beauty,Changemaker Supercharged Micellar Foundation,T110,18.98734177,0.427027027,0.637254902,warm
Bite Beauty,Changemaker Supercharged Micellar Foundation,T115,17.33333333,0.454545455,0.611764706,cool
Bite Beauty,Changemaker Supercharged Micellar Foundation,T120,21.48148148,0.419689119,0.621568627,warm
Bite Beauty,Changemaker Supercharged Micellar Foundation,T130,18.4,0.396825397,0.629411765,warm
Bite Beauty,Changemaker Supercharged Micellar Foundation,T135,18,0.404040404,0.611764706,warm
Bite Beauty,Changemaker Supercharged Micellar Foundation,D150,18.08219178,0.374358974,0.617647059,warm
Bite Beauty,Changemaker Supercharged Micellar Foundation,D155,18,0.347826087,0.549019608,warm
Bite Beauty,Changemaker Supercharged Micellar Foundation,D180,9.056603774,0.212851406,0.488235294,cool
Smashbox,Primer + Foundation Customizable Set,0.5,15.8490566,0.370629371,0.719607843,cool
Smashbox,Primer + Foundation Customizable Set,1,11.57894737,0.398601399,0.719607843,cool
Smashbox,Primer + Foundation Customizable Set,1.05,29.14285714,0.486111111,0.717647059,warm
Smashbox,Primer + Foundation Customizable Set,1.2,23.33333333,0.391304348,0.729411765,warm
Smashbox,Primer + Foundation Customizable Set,2,25.22727273,0.647058824,0.733333333,warm
Smashbox,Primer + Foundation Customizable Set,2.15,15,0.337349398,0.674509804,cool
Smashbox,Primer + Foundation Customizable Set,2.16,22.04081633,0.6125,0.68627451,warm
Smashbox,Primer + Foundation Customizable Set,2.25,16.19047619,0.340540541,0.637254902,cool
Smashbox,Primer + Foundation Customizable Set,2.3,25,0.38961039,0.698039216,warm
Smashbox,Primer + Foundation Customizable Set,2.35,24.51612903,0.531428571,0.656862745,warm
Smashbox,Primer + Foundation Customizable Set,3,19.16666667,0.387096774,0.635294118,cool
Smashbox,Primer + Foundation Customizable Set,3.1,21.49253731,0.432258065,0.696078431,cool
Smashbox,Primer + Foundation Customizable Set,3.35,20,0.407035176,0.609803922,warm
Smashbox,Primer + Foundation Customizable Set,4.25,14.07407407,0.38028169,0.417647059,warm
Smashbox,Primer + Foundation Customizable Set,4.35,10.68493151,0.339534884,0.421568627,cool
Smashbox,Primer + Foundation Customizable Set,4.5,8.823529412,0.311926606,0.42745098,warm
Smashbox,Primer + Foundation Customizable Set,4.6,8,0.355450237,0.41372549,cool
Givenchy,Matissime Velvet Radiant Mattifying Fluid Foundation SPF 20,N05,26.66666667,0.386503067,0.680392157,warm
Givenchy,Matissime Velvet Radiant Mattifying Fluid Foundation SPF 20,N08,28.23529412,0.440414508,0.621568627,warm
Givenchy,Matissime Velvet Radiant Mattifying Fluid Foundation SPF 20,N09,27.72727273,0.589285714,0.560784314,warm
Givenchy,Teint Couture Everwear 24H Foundation SPF 20,24H,25.2,0.806451613,0.878431373,cool
Givenchy,Teint Couture Everwear 24H Foundation SPF 20,Y105,27.6,0.471698113,0.792156863,warm
Givenchy,Teint Couture Everwear 24H Foundation SPF 20,Y110,30,0.561403509,0.776470588,warm
Givenchy,Teint Couture Everwear 24H Foundation SPF 20,P100,22.81690141,0.731958763,0.809803922,cool
Givenchy,Teint Couture Everwear 24H Foundation SPF 20,P110,17.14285714,0.549019608,0.8,cool
Givenchy,Teint Couture Everwear 24H Foundation SPF 20,P115,20,0.507692308,0.745098039,cool
Givenchy,Teint Couture Everwear 24H Foundation SPF 20,Y205,24.93506494,0.578947368,0.739215686,warm
Givenchy,Teint Couture Everwear 24H Foundation SPF 20,Y207,30.81081081,0.596774194,0.756862745,warm
Givenchy,Teint Couture Everwear 24H Foundation SPF 20,Y210,30,0.534246575,0.71372549,warm
Givenchy,Teint Couture Everwear 24H Foundation SPF 20,Y215,25.13513514,0.506849315,0.71372549,warm
Givenchy,Teint Couture Everwear 24H Foundation SPF 20,P200,21.53846154,0.582089552,0.737254902,cool
Givenchy,Teint Couture Everwear 24H Foundation SPF 20,P210,21.88235294,0.594405594,0.719607843,cool
Givenchy,Teint Couture Everwear 24H Foundation SPF 20,Y300,26.51162791,0.483146067,0.650980392,warm
Givenchy,Teint Couture Everwear 24H Foundation SPF 20,Y310,23.13253012,0.453551913,0.641176471,warm
Givenchy,Teint Couture Everwear 24H Foundation SPF 20,Y315,22.40963855,0.430051813,0.621568627,warm
Givenchy,Teint Couture Everwear 24H Foundation SPF 20,P300,18.79518072,0.443850267,0.633333333,cool
Givenchy,Teint Couture Everwear 24H Foundation SPF 20,P340,28.04347826,0.450980392,0.6,cool
Givenchy,Teint Couture Everwear 24H Foundation SPF 20,P350,28.51485149,0.492682927,0.598039216,cool
Givenchy,Teint Couture Everwear 24H Foundation SPF 20,P395,25.51724138,0.352226721,0.515686275,cool
Givenchy,Teint Couture Everwear 24H Foundation SPF 20,Y400,20.45454545,0.369747899,0.533333333,warm
Givenchy,Teint Couture Everwear 24H Foundation SPF 20,P400,10.90909091,0.319502075,0.52745098,cool
Dior,Dreamskin Fresh & Perfect Cushion Broad Spectrum SPF 50 Refill,25,24.51612903,0.688888889,0.735294118,warm
Natasha Denona,Foundation X+,24W,25.88235294,0.739130435,0.864705882,warm
Natasha Denona,Foundation X+,25,24,0.555555556,0.805882353,warm
Natasha Denona,Foundation X+,30,32.72727273,0.504587156,0.78627451,warm
Natasha Denona,Foundation X+,31W,30,0.490909091,0.784313725,warm
Natasha Denona,Foundation X+,42,30,0.481481481,0.788235294,warm
Natasha Denona,Foundation X+,48,23.07692308,0.356164384,0.71372549,warm
Natasha Denona,Foundation X+,50,23.57142857,0.509090909,0.784313725,warm
Natasha Denona,Foundation X+,70,26.37362637,0.579617834,0.692156863,warm
Natasha Denona,Foundation X+,82W,27.75,0.459770115,0.658823529,warm
Natasha Denona,Foundation X+,85,25.6097561,0.436170213,0.631372549,warm
Natasha Denona,Foundation X+,87W,26.49350649,0.336244541,0.550980392,warm
Natasha Denona,Foundation X+,92,20.86956522,0.37704918,0.641176471,warm
Givenchy,Teint Couture City Balm Radiant Perfecting Skin Tint SPF 25,C110,25.55555556,0.355263158,0.701960784,cool
Givenchy,Teint Couture City Balm Radiant Perfecting Skin Tint SPF 25,C205,26.66666667,0.333333333,0.682352941,cool
Givenchy,Teint Couture City Balm Radiant Perfecting Skin Tint SPF 25,W208,25.84615385,0.375722543,0.660784314,warm
Givenchy,Teint Couture City Balm Radiant Perfecting Skin Tint SPF 25,C302,24.44444444,0.333333333,0.682352941,cool
Givenchy,Teint Couture City Balm Radiant Perfecting Skin Tint SPF 25,W370,20.8,0.31120332,0.52745098,warm
Givenchy,Teint Couture City Balm Radiant Perfecting Skin Tint SPF 25,W430,14.57142857,0.318181818,0.431372549,warm
Givenchy,Teint Couture City Balm Radiant Perfecting Skin Tint SPF 25,W480,7.894736842,0.28358209,0.262745098,warm
bareMinerals,I AM AN ORIGINAL GET STARTED® KIT Original Loose Mineral Foundation Customizable Set,1,27.05882353,0.342281879,0.707843137,cool
bareMinerals,I AM AN ORIGINAL GET STARTED® KIT Original Loose Mineral Foundation Customizable Set,3,28.23529412,0.404761905,0.670588235,warm
bareMinerals,I AM AN ORIGINAL GET STARTED® KIT Original Loose Mineral Foundation Customizable Set,4,26.76923077,0.442176871,0.711764706,warm
bareMinerals,I AM AN ORIGINAL GET STARTED® KIT Original Loose Mineral Foundation Customizable Set,5,27.16981132,0.398496241,0.739215686,cool
bareMinerals,I AM AN ORIGINAL GET STARTED® KIT Original Loose Mineral Foundation Customizable Set,7,31.76470588,0.825242718,0.798039216,warm
bareMinerals,I AM AN ORIGINAL GET STARTED® KIT Original Loose Mineral Foundation Customizable Set,9,17.41935484,0.402597403,0.698039216,cool
bareMinerals,I AM AN ORIGINAL GET STARTED® KIT Original Loose Mineral Foundation Customizable Set,10,26.02409639,0.468926554,0.652941176,cool
bareMinerals,I AM AN ORIGINAL GET STARTED® KIT Original Loose Mineral Foundation Customizable Set,11,16.19047619,0.391304348,0.684313725,cool
bareMinerals,I AM AN ORIGINAL GET STARTED® KIT Original Loose Mineral Foundation Customizable Set,13,24.16666667,0.413793103,0.658823529,warm
bareMinerals,I AM AN ORIGINAL GET STARTED® KIT Original Loose Mineral Foundation Customizable Set,14,34.10526316,0.492227979,0.621568627,warm
bareMinerals,I AM AN ORIGINAL GET STARTED® KIT Original Loose Mineral Foundation Customizable Set,17,31.5,0.336134454,0.466666667,warm
bareMinerals,I AM AN ORIGINAL GET STARTED® KIT Original Loose Mineral Foundation Customizable Set,19,26.06060606,0.497487437,0.609803922,cool
bareMinerals,I AM AN ORIGINAL GET STARTED® KIT Original Loose Mineral Foundation Customizable Set,20,22.78481013,0.461988304,0.664705882,cool
bareMinerals,I AM AN ORIGINAL GET STARTED® KIT Original Loose Mineral Foundation Customizable Set,21,21.38613861,0.448888889,0.441176471,warm
bareMinerals,I AM AN ORIGINAL GET STARTED® KIT Original Loose Mineral Foundation Customizable Set,24,21,0.357142857,0.439215686,cool
bareMinerals,I AM AN ORIGINAL GET STARTED® KIT Original Loose Mineral Foundation Customizable Set,26,24.85714286,0.28,0.509803922,warm
bareMinerals,I AM AN ORIGINAL GET STARTED® KIT Original Loose Mineral Foundation Customizable Set,27,20,0.345132743,0.443137255,warm
bareMinerals,I AM AN ORIGINAL GET STARTED® KIT Original Loose Mineral Foundation Customizable Set,30,19.7260274,0.33640553,0.425490196,cool
